GEO_ID,NAME,C15002I_001E,C15002I_001M,C15002I_002E,C15002I_002M,C15002I_003E,C15002I_003M,C15002I_004E,C15002I_004M,C15002I_005E,C15002I_005M,C15002I_006E,C15002I_006M,C15002I_007E,C15002I_007M,C15002I_008E,C15002I_008M,C15002I_009E,C15002I_009M,C15002I_010E,C15002I_010M,C15002I_011E,C15002I_011M,
860Z200US92571,ZCTA5 92571,26334,1346,13292,901,5085,657,4864,776,2764,565,579,230,13042,788,4627,636,3459,436,3358,592,1598,446,
860Z200US92582,ZCTA5 92582,6686,1178,3301,623,1024,365,1252,337,963,372,62,56,3385,854,936,267,1142,685,996,335,311,121,
860Z200US92583,ZCTA5 92583,10351,902,4977,507,1632,369,1635,368,1404,249,306,144,5374,612,1974,345,1341,341,1575,316,484,163,
860Z200US92584,ZCTA5 92584,10697,978,5423,602,944,228,1558,428,1985,334,936,293,5274,558,926,293,1157,231,2164,452,1027,288,
860Z200US92585,ZCTA5 92585,7917,1149,3714,690,1101,377,1178,353,945,311,490,203,4203,565,912,196,1416,403,1165,269,710,220,
860Z200US92586,ZCTA5 92586,4362,884,2028,573,399,160,680,378,795,301,154,92,2334,420,762,275,553,175,832,308,187,110,
860Z200US92587,ZCTA5 92587,3211,522,1578,303,541,169,479,176,403,145,155,96,1633,328,475,148,283,122,738,269,137,59,
860Z200US92590,ZCTA5 92590,941,226,462,143,169,89,107,62,135,83,51,44,479,147,139,73,167,88,102,72,71,52,
860Z200US92591,ZCTA5 92591,6933,975,3339,486,748,237,883,317,868,202,840,251,3594,664,791,370,880,344,1439,354,484,153,
860Z200US92592,ZCTA5 92592,12119,1050,5931,674,509,173,1285,292,2484,492,1653,444,6188,581,605,178,1363,298,2247,370,1973,384,
860Z200US92595,ZCTA5 92595,7882,990,3997,631,1144,281,1560,439,958,212,335,111,3885,448,1175,333,903,184,1342,230,465,155,
860Z200US92596,ZCTA5 92596,6372,1152,3280,639,647,302,856,317,1384,384,393,180,3092,648,523,265,819,312,1125,306,625,172,
860Z200US92602,ZCTA5 92602,3623,1352,1457,692,8,18,225,161,285,133,939,554,2166,724,119,131,187,172,946,478,914,417,
860Z200US92603,ZCTA5 92603,1320,707,601,408,199,312,2,4,158,138,242,142,719,359,52,48,65,77,282,271,320,197,
860Z200US92604,ZCTA5 92604,1902,443,982,249,153,107,60,88,445,171,324,104,920,287,80,54,52,37,352,154,436,226,
860Z200US92606,ZCTA5 92606,1197,300,550,183,104,83,57,61,140,113,249,124,647,186,119,76,56,77,175,140,297,134,
860Z200US92610,ZCTA5 92610,1130,416,665,252,90,121,87,96,209,117,279,137,465,199,13,20,40,42,107,59,305,178,
860Z200US92612,ZCTA5 92612,2083,543,807,246,0,28,206,145,280,188,321,129,1276,438,117,108,15,25,494,202,650,409,
860Z200US92614,ZCTA5 92614,1981,352,795,218,136,92,89,68,244,125,326,142,1186,230,144,76,40,41,567,166,435,144,
860Z200US92617,ZCTA5 92617,772,269,327,148,0,25,0,25,23,27,304,148,445,235,0,25,0,25,140,118,305,218,
860Z200US92618,ZCTA5 92618,4034,671,2078,405,132,106,280,150,766,319,900,336,1956,436,113,84,252,154,787,317,804,250,
860Z200US92620,ZCTA5 92620,2903,1080,1582,604,192,160,472,430,449,321,469,162,1321,578,282,382,246,161,265,158,528,203,
860Z200US92624,ZCTA5 92624,1031,444,548,267,124,123,77,98,172,134,175,133,483,241,114,113,41,67,210,154,118,96,
860Z200US92625,ZCTA5 92625,667,303,305,225,80,123,6,10,31,35,188,189,362,147,66,82,42,37,77,79,177,95,
860Z200US92626,ZCTA5 92626,9612,1021,5111,725,1593,442,1028,267,1393,338,1097,265,4501,499,1210,272,1023,307,1264,276,1004,281,
860Z200US92627,ZCTA5 92627,14988,1458,7351,1014,2428,448,2056,532,1292,333,1575,320,7637,601,2480,514,1647,330,1813,366,1697,344,
860Z200US92629,ZCTA5 92629,2256,382,956,251,188,129,226,104,247,103,295,170,1300,250,178,116,281,125,394,159,447,199,
860Z200US92630,ZCTA5 92630,10791,1079,5605,709,1285,385,1348,367,1808,423,1164,237,5186,606,1236,324,1394,363,1458,336,1098,268,
860Z200US92637,ZCTA5 92637,951,242,306,158,79,69,29,35,44,52,154,110,645,192,96,79,143,112,190,123,216,103,
860Z200US92646,ZCTA5 92646,5596,603,2974,485,323,200,783,231,842,197,1026,326,2622,296,459,172,530,146,894,190,739,189,
860Z200US92647,ZCTA5 92647,9724,1054,4850,612,1203,298,1485,322,1360,274,802,215,4874,590,1003,315,1217,232,1297,284,1357,290,
860Z200US92648,ZCTA5 92648,4844,693,2219,388,424,250,285,155,812,246,698,204,2625,513,383,218,468,176,747,236,1027,287,
860Z200US92649,ZCTA5 92649,3813,663,1825,448,247,120,391,177,385,122,802,410,1988,544,183,96,252,103,777,361,776,316,
860Z200US92651,ZCTA5 92651,1266,320,570,175,103,68,43,51,45,51,379,129,696,206,49,31,213,163,132,74,302,110,
860Z200US92653,ZCTA5 92653,3734,603,1801,377,329,114,505,239,445,164,522,172,1933,339,233,89,519,213,725,184,456,147,
860Z200US92655,ZCTA5 92655,1495,512,845,299,386,214,180,102,162,136,117,101,650,262,335,116,175,145,92,98,48,56,
860Z200US92656,ZCTA5 92656,6535,752,3075,486,383,187,421,166,1136,286,1135,257,3460,450,333,198,589,163,1181,260,1357,267,
860Z200US92657,ZCTA5 92657,614,356,311,300,0,19,18,30,17,26,276,293,303,174,27,35,17,28,44,70,215,162,
860Z200US92660,ZCTA5 92660,2052,393,712,154,70,50,178,87,160,85,304,114,1340,343,50,56,88,45,431,147,771,306,
860Z200US92661,ZCTA5 92661,183,160,73,86,0,13,0,13,13,21,60,83,110,135,0,13,0,13,0,13,110,135,
860Z200US92662,ZCTA5 92662,62,58,4,8,0,13,0,13,0,13,4,8,58,58,0,13,0,13,0,13,58,58,
860Z200US92663,ZCTA5 92663,2239,567,1302,435,193,128,253,199,465,205,391,231,937,365,59,57,25,30,200,99,653,339,
860Z200US92672,ZCTA5 92672,4052,551,2151,425,556,205,280,111,889,336,426,116,1901,297,562,167,352,155,663,175,324,122,
860Z200US92673,ZCTA5 92673,2624,420,1358,210,329,118,179,124,324,157,526,159,1266,337,183,96,128,84,476,193,479,211,
860Z200US92675,ZCTA5 92675,8106,705,4200,431,1858,413,1222,329,659,285,461,213,3906,396,1341,260,1038,270,898,284,629,178,
860Z200US92676,ZCTA5 92676,153,86,60,43,5,8,9,10,43,39,3,5,93,57,0,13,13,13,23,18,57,44,
860Z200US92677,ZCTA5 92677,6361,735,2798,390,504,184,632,265,801,208,861,194,3563,509,589,229,937,400,1214,229,823,218,
860Z200US92678,ZCTA5 92678,70,53,37,23,17,19,9,9,0,13,11,12,33,39,0,13,7,13,0,13,26,36,
860Z200US92679,ZCTA5 92679,2780,641,1358,460,94,86,226,116,416,191,622,267,1422,326,94,60,227,138,323,141,778,221,
860Z200US92683,ZCTA5 92683,13136,922,7100,622,2172,405,1987,354,2301,386,640,198,6036,510,1901,354,1590,258,1433,298,1112,269,
860Z200US92688,ZCTA5 92688,5710,902,3112,670,405,270,778,318,1035,385,894,225,2598,421,479,211,531,179,830,237,758,168,
860Z200US92691,ZCTA5 92691,6705,849,3094,432,615,203,895,258,828,184,756,192,3611,580,477,249,714,196,1122,216,1298,329,
860Z200US92692,ZCTA5 92692,4822,850,2368,452,492,188,421,230,559,217,896,246,2454,495,558,263,400,178,784,319,712,166,
860Z200US92694,ZCTA5 92694,1569,266,769,155,91,68,31,54,164,96,483,144,800,205,113,79,54,61,327,125,306,116,
860Z200US92697,ZCTA5 92697,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US92701,ZCTA5 92701,25005,1312,12898,890,5627,601,3855,474,2335,340,1081,248,12107,688,5601,471,3120,442,2548,340,838,175,
860Z200US92703,ZCTA5 92703,29084,2007,15607,1202,7224,774,4442,600,2726,360,1215,247,13477,970,6430,602,3495,458,2572,328,980,255,
860Z200US92704,ZCTA5 92704,35443,1422,17843,797,7425,602,4761,438,3624,345,2033,356,17600,904,7266,598,4603,512,3592,453,2139,321,
860Z200US92705,ZCTA5 92705,12078,1155,6007,645,1506,301,1989,457,1491,413,1021,243,6071,718,1395,306,1492,333,1561,394,1623,397,
860Z200US92706,ZCTA5 92706,15593,1770,8112,1016,3525,614,1838,344,2152,466,597,209,7481,871,3358,483,1931,422,1230,218,962,248,
860Z200US92707,ZCTA5 92707,30172,1829,15360,1127,6863,797,4249,537,3091,536,1157,252,14812,988,5983,640,4108,550,3224,480,1497,252,
860Z200US92708,ZCTA5 92708,5564,793,2566,378,525,154,569,188,727,200,745,193,2998,525,549,177,686,216,987,309,776,233,
860Z200US92780,ZCTA5 92780,15863,1221,7602,702,2198,418,2397,486,1938,346,1069,223,8261,700,2498,425,2082,403,2353,352,1328,287,
860Z200US92782,ZCTA5 92782,3364,849,1498,311,66,66,166,90,454,166,812,263,1866,767,193,154,163,103,845,732,665,253,
860Z200US92801,ZCTA5 92801,21820,1639,10661,933,4694,588,3079,574,2286,433,602,203,11159,955,4834,641,2555,468,2653,379,1117,341,
860Z200US92802,ZCTA5 92802,17277,1559,8906,1000,3660,700,2366,335,2143,521,737,219,8371,842,3637,456,2329,378,1867,599,538,196,
860Z200US92804,ZCTA5 92804,23057,1700,11462,950,4132,629,3343,497,3123,534,864,220,11595,928,3858,506,2916,434,3468,488,1353,294,
860Z200US92805,ZCTA5 92805,30188,1894,15646,1161,6330,699,4422,740,2821,495,2073,431,14542,1031,5854,519,3227,536,3293,524,2168,381,
860Z200US92806,ZCTA5 92806,13963,1290,6975,836,2806,566,1776,497,1368,266,1025,295,6988,680,2110,366,1680,388,2009,324,1189,252,
860Z200US92807,ZCTA5 92807,5668,590,2524,364,361,148,682,251,855,253,626,204,3144,443,404,159,733,195,1033,264,974,279,
860Z200US92808,ZCTA5 92808,1907,354,838,225,167,89,147,86,349,176,175,76,1069,232,180,100,188,90,419,171,282,117,
860Z200US92821,ZCTA5 92821,8620,1085,4066,607,835,271,576,186,1327,337,1328,431,4554,649,625,170,649,209,1648,281,1632,551,
860Z200US92823,ZCTA5 92823,638,232,408,186,30,48,62,73,104,74,212,112,230,127,64,70,0,19,53,55,113,79,
860Z200US92831,ZCTA5 92831,7527,723,3752,531,731,217,1191,353,929,238,901,218,3775,383,845,214,821,211,1279,295,830,184,
860Z200US92832,ZCTA5 92832,7665,756,3765,410,1023,276,824,282,1293,302,625,201,3900,468,1200,262,854,294,1266,321,580,177,
860Z200US92833,ZCTA5 92833,11752,1032,5740,637,1586,350,1813,377,1489,364,852,245,6012,620,1529,340,1512,352,1827,329,1144,272,
860Z200US92835,ZCTA5 92835,3520,607,1611,349,126,125,333,170,742,218,410,189,1909,386,429,254,227,121,596,172,657,199,
860Z200US92840,ZCTA5 92840,14493,1414,6952,827,2518,479,1963,356,1548,367,923,253,7541,772,2381,473,1786,343,2447,449,927,203,
860Z200US92841,ZCTA5 92841,6310,792,3182,474,1326,286,878,226,712,186,266,114,3128,452,1263,289,1012,245,568,200,285,121,
860Z200US92843,ZCTA5 92843,12582,1449,6605,879,2562,472,1997,438,1614,332,432,152,5977,664,2321,358,1716,321,1452,317,488,156,
860Z200US92844,ZCTA5 92844,3532,630,1929,396,638,253,623,207,479,197,189,97,1603,364,622,190,381,160,423,207,177,89,
860Z200US92845,ZCTA5 92845,1746,310,891,208,189,75,213,113,220,92,269,117,855,162,175,74,101,49,320,97,259,101,
860Z200US92860,ZCTA5 92860,6322,518,3813,371,1000,220,1348,246,1117,180,348,127,2509,270,432,145,702,168,715,147,660,199,
860Z200US92861,ZCTA5 92861,475,136,196,91,17,27,14,15,34,32,131,88,279,95,19,27,48,46,119,54,93,60,
860Z200US92865,ZCTA5 92865,4761,607,2427,361,520,140,674,188,875,336,358,143,2334,311,468,134,654,149,679,191,533,218,
860Z200US92866,ZCTA5 92866,3149,498,1655,329,497,226,446,226,493,229,219,117,1494,273,434,153,499,202,266,126,295,98,
860Z200US92867,ZCTA5 92867,9341,871,4867,594,1514,260,1142,271,1303,363,908,236,4474,493,1151,236,1285,249,1265,249,773,223,
860Z200US92868,ZCTA5 92868,8780,946,4956,601,1604,312,1203,272,1267,324,882,268,3824,491,796,266,1000,260,1070,325,958,251,
860Z200US92869,ZCTA5 92869,8639,1032,4317,632,1032,219,1192,273,1223,364,870,209,4322,522,1042,207,790,193,1305,254,1185,294,
860Z200US92870,ZCTA5 92870,10766,752,5372,531,1322,269,1605,340,1209,234,1236,326,5394,434,1504,264,1279,272,1533,306,1078,219,
860Z200US92879,ZCTA5 92879,17405,1133,8729,657,2679,370,3157,472,2043,333,850,183,8676,660,2777,358,2317,370,2364,380,1218,267,
860Z200US92880,ZCTA5 92880,16939,1567,8419,986,1408,424,2519,467,2522,528,1970,520,8520,793,1521,357,1777,322,3137,484,2085,457,
860Z200US92881,ZCTA5 92881,6853,973,3335,581,638,177,1036,332,1120,303,541,198,3518,483,759,244,1059,271,1090,277,610,212,
860Z200US92882,ZCTA5 92882,20572,977,10322,693,2769,370,3659,453,2281,362,1613,365,10250,544,2390,297,3457,319,2924,384,1479,317,
860Z200US92883,ZCTA5 92883,7693,1083,3888,599,476,211,1218,390,1443,426,751,262,3805,603,412,167,886,295,1332,359,1175,382,
860Z200US92886,ZCTA5 92886,5151,630,2567,426,270,150,350,130,680,218,1267,357,2584,380,355,135,300,106,1129,260,800,203,
860Z200US92887,ZCTA5 92887,2205,380,978,215,82,92,128,79,128,79,640,213,1227,258,133,96,147,84,453,144,494,148,
860Z200US93001,ZCTA5 93001,7702,745,4288,515,1281,239,1253,313,1077,341,677,199,3414,404,937,237,886,227,1010,264,581,217,
860Z200US93003,ZCTA5 93003,9552,848,4940,602,1255,375,1167,273,1336,299,1182,320,4612,482,651,200,935,224,1733,357,1293,333,
860Z200US93004,ZCTA5 93004,7444,802,3670,569,740,229,688,192,1426,383,816,325,3774,428,640,235,544,177,1636,259,954,250,
860Z200US93010,ZCTA5 93010,8860,818,4386,465,553,208,1159,323,1457,265,1217,285,4474,525,664,207,1074,248,1638,276,1098,261,
860Z200US93012,ZCTA5 93012,5570,759,2536,451,400,130,476,326,872,246,788,219,3034,510,339,158,724,296,1131,291,840,219,
860Z200US93013,ZCTA5 93013,4031,588,2167,429,802,235,518,204,502,175,345,159,1864,233,566,175,337,132,386,120,575,226,
860Z200US93015,ZCTA5 93015,7707,752,3535,505,1360,286,1017,312,946,240,212,115,4172,442,989,217,1047,370,1493,321,643,205,
860Z200US93021,ZCTA5 93021,7467,635,3914,410,1078,248,1076,248,1114,232,646,139,3553,362,762,204,921,195,1212,198,658,168,
860Z200US93022,ZCTA5 93022,1195,370,592,275,213,153,121,71,151,88,107,86,603,172,196,100,123,65,137,95,147,88,
860Z200US93023,ZCTA5 93023,3111,659,1477,402,397,243,464,265,423,192,193,150,1634,390,567,304,266,109,403,146,398,200,
860Z200US93030,ZCTA5 93030,27990,1729,14253,1032,5697,778,4668,689,2760,409,1128,270,13737,911,4791,478,3915,622,3099,496,1932,475,
860Z200US93033,ZCTA5 93033,39083,1636,20291,972,10494,859,5335,578,3413,450,1049,218,18792,919,9288,771,4085,428,3828,505,1591,242,
860Z200US93035,ZCTA5 93035,8217,947,3905,568,1047,300,1217,264,1081,399,560,193,4312,599,977,265,1210,408,1263,260,862,345,
860Z200US93036,ZCTA5 93036,19440,1469,9843,874,2988,534,3063,587,2481,424,1311,270,9597,784,3091,400,2566,515,2668,436,1272,255,
860Z200US93040,ZCTA5 93040,1030,253,526,131,187,67,107,71,165,68,67,62,504,169,173,63,173,143,126,57,32,29,
860Z200US93041,ZCTA5 93041,8772,739,4311,586,1440,379,1071,297,1125,427,675,297,4461,566,1568,446,1309,250,1205,416,379,115,
860Z200US93042,ZCTA5 93042,18,25,18,25,0,13,0,13,14,25,4,9,0,13,0,13,0,13,0,13,0,13,
860Z200US93043,ZCTA5 93043,57,39,57,39,0,13,11,23,31,31,15,20,0,13,0,13,0,13,0,13,0,13,
860Z200US93060,ZCTA5 93060,15669,732,7949,540,3547,427,2089,421,1843,310,470,134,7720,414,3294,348,1459,235,2405,429,562,197,
860Z200US93063,ZCTA5 93063,9565,1296,4883,750,1351,474,1237,353,1475,345,820,253,4682,699,1179,299,1065,289,1416,337,1022,271,
860Z200US93064,ZCTA5 93064,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US93065,ZCTA5 93065,11007,969,5405,661,930,258,1530,300,1633,425,1312,321,5602,525,943,202,1428,236,1889,341,1342,332,
860Z200US93066,ZCTA5 93066,731,231,371,121,113,74,62,48,148,68,48,38,360,134,116,59,73,47,102,72,69,56,
860Z200US93067,ZCTA5 93067,127,109,45,71,0,13,0,13,0,13,45,71,82,85,0,13,55,73,0,13,27,43,
860Z200US93101,ZCTA5 93101,8660,902,4708,609,2006,485,1034,214,1122,338,546,187,3952,413,1188,277,616,179,1480,289,668,204,
860Z200US93103,ZCTA5 93103,6293,845,3174,455,889,230,665,229,969,251,651,318,3119,476,922,239,892,250,774,334,531,168,
860Z200US93105,ZCTA5 93105,3482,454,1786,303,323,122,413,138,426,136,624,183,1696,304,405,140,275,126,376,119,640,198,
860Z200US93106,ZCTA5 93106,85,97,44,59,0,19,0,19,0,19,44,59,41,51,0,19,0,19,20,30,21,42,
860Z200US93108,ZCTA5 93108,666,299,234,121,32,35,35,53,77,77,90,69,432,249,25,29,25,20,142,103,240,211,
860Z200US93109,ZCTA5 93109,1069,267,508,157,101,72,96,53,164,105,147,76,561,156,133,61,107,79,196,99,125,56,
860Z200US93110,ZCTA5 93110,3306,436,1790,266,332,143,566,190,519,163,373,136,1516,262,338,155,270,117,539,161,369,143,
860Z200US93111,ZCTA5 93111,2476,354,1166,200,249,120,226,108,386,117,305,107,1310,232,215,78,343,120,489,136,263,135,
860Z200US93117,ZCTA5 93117,7297,769,3885,460,1128,332,858,180,1039,239,860,203,3412,375,1306,346,596,196,821,178,689,187,
860Z200US93201,ZCTA5 93201,405,101,247,68,155,51,73,43,19,15,0,13,158,47,98,31,31,19,29,21,0,13,
860Z200US93202,ZCTA5 93202,1620,377,906,241,412,155,364,132,107,78,23,27,714,188,225,81,250,137,112,66,127,137,
860Z200US93203,ZCTA5 93203,9638,527,4941,371,2910,301,1267,268,595,156,169,77,4697,262,2551,248,1103,196,896,196,147,81,
860Z200US93204,ZCTA5 93204,6464,519,3917,335,2336,359,910,245,622,207,49,57,2547,370,1452,345,566,204,372,176,157,158,
860Z200US93205,ZCTA5 93205,313,219,127,120,28,46,82,91,17,26,0,13,186,120,21,34,21,35,79,89,65,63,
860Z200US93206,ZCTA5 93206,714,195,396,110,216,85,126,78,45,32,9,9,318,95,207,94,77,48,18,18,16,23,
860Z200US93207,ZCTA5 93207,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US93208,ZCTA5 93208,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US93210,ZCTA5 93210,6946,490,4381,428,2113,344,1138,217,961,211,169,145,2565,267,929,237,607,189,778,188,251,110,
860Z200US93212,ZCTA5 93212,10656,560,7016,515,3636,396,2086,395,1189,233,105,70,3640,281,1401,239,1046,256,1065,188,128,74,
860Z200US93215,ZCTA5 93215,24147,1266,13384,906,5878,726,4772,680,2171,371,563,253,10763,618,4661,578,2848,485,2477,481,777,227,
860Z200US93218,ZCTA5 93218,323,156,141,74,51,35,62,43,28,37,0,13,182,86,71,38,40,27,65,40,6,10,
860Z200US93219,ZCTA5 93219,4674,634,2179,364,1239,287,685,185,227,129,28,28,2495,349,1533,307,487,142,439,155,36,36,
860Z200US93220,ZCTA5 93220,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US93221,ZCTA5 93221,4015,612,1934,399,421,130,490,169,749,289,274,202,2081,325,470,171,466,174,829,196,316,139,
860Z200US93222,ZCTA5 93222,198,77,108,53,15,18,39,13,36,32,18,26,90,44,21,32,5,9,15,15,49,25,
860Z200US93223,ZCTA5 93223,5028,487,2510,371,1247,434,745,259,417,174,101,78,2518,214,1212,215,597,184,598,165,111,58,
860Z200US93224,ZCTA5 93224,46,38,23,24,20,24,3,4,0,13,0,13,23,18,17,16,6,10,0,13,0,13,
860Z200US93225,ZCTA5 93225,514,236,235,173,98,97,84,93,0,19,53,72,279,102,79,83,16,20,126,77,58,43,
860Z200US93226,ZCTA5 93226,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US93227,ZCTA5 93227,136,168,66,112,32,55,0,13,34,57,0,13,70,78,0,13,70,78,0,13,0,13,
860Z200US93230,ZCTA5 93230,19170,877,9970,623,3449,488,3137,517,2685,419,699,205,9200,496,2846,405,2325,305,3049,435,980,223,
860Z200US93234,ZCTA5 93234,3406,493,1919,429,1082,367,414,178,337,186,86,22,1487,191,1097,187,190,70,186,116,14,26,
860Z200US93235,ZCTA5 93235,1823,456,869,274,628,256,200,102,41,54,0,13,954,234,548,224,232,150,174,133,0,13,
860Z200US93237,ZCTA5 93237,16,30,8,14,0,13,0,13,0,13,8,14,8,15,0,13,0,13,0,13,8,15,
860Z200US93238,ZCTA5 93238,44,67,42,67,0,13,0,13,0,13,42,67,2,9,0,13,0,13,2,9,0,13,
860Z200US93239,ZCTA5 93239,1012,454,564,286,397,240,126,161,41,32,0,13,448,216,243,199,87,61,118,72,0,13,
860Z200US93240,ZCTA5 93240,262,175,210,114,28,46,143,113,39,40,0,19,52,79,0,19,52,79,0,19,0,19,
860Z200US93241,ZCTA5 93241,7980,862,4140,649,2776,507,927,298,361,140,76,78,3840,381,2508,360,846,209,396,157,90,94,
860Z200US93242,ZCTA5 93242,932,272,388,122,173,95,81,53,110,79,24,34,544,214,178,114,93,63,217,158,56,55,
860Z200US93243,ZCTA5 93243,146,106,46,68,0,13,3,5,3,4,40,68,100,70,0,13,8,13,0,13,92,68,
860Z200US93244,ZCTA5 93244,4,7,2,4,0,13,2,4,0,13,0,13,2,3,0,13,2,3,0,13,0,13,
860Z200US93245,ZCTA5 93245,7574,771,3821,540,1315,330,1316,373,998,299,192,83,3753,455,859,224,1272,293,1275,267,347,145,
860Z200US93246,ZCTA5 93246,90,77,54,38,0,13,22,26,32,33,0,13,36,47,0,13,0,13,36,47,0,13,
860Z200US93247,ZCTA5 93247,7964,760,4203,454,2001,392,1423,348,666,265,113,119,3761,546,1708,470,950,228,949,217,154,99,
860Z200US93249,ZCTA5 93249,976,110,519,72,382,76,99,45,36,28,2,3,457,67,250,55,118,36,73,41,16,15,
860Z200US93250,ZCTA5 93250,6960,824,3663,497,1616,280,1351,392,547,194,149,102,3297,404,1555,284,943,289,690,184,109,80,
860Z200US93251,ZCTA5 93251,79,33,40,18,12,10,16,14,12,7,0,13,39,17,15,12,12,12,4,6,8,8,
860Z200US93252,ZCTA5 93252,358,119,190,64,84,53,58,29,24,20,24,21,168,61,99,47,38,28,31,22,0,13,
860Z200US93254,ZCTA5 93254,218,94,108,59,32,31,51,28,14,14,11,17,110,49,36,27,25,22,32,27,17,16,
860Z200US93255,ZCTA5 93255,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US93256,ZCTA5 93256,2407,433,1314,257,969,211,208,149,86,86,51,55,1093,198,667,168,204,102,165,111,57,43,
860Z200US93257,ZCTA5 93257,29644,1470,15294,964,6775,797,3842,676,3254,668,1423,498,14350,813,5602,569,2966,507,4428,518,1354,370,
860Z200US93258,ZCTA5 93258,567,205,350,167,226,108,92,66,32,36,0,13,217,87,116,56,65,61,34,38,2,4,
860Z200US93260,ZCTA5 93260,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US93261,ZCTA5 93261,1048,229,576,188,354,82,152,80,70,93,0,13,472,78,299,70,79,34,94,48,0,13,
860Z200US93262,ZCTA5 93262,18,2,18,2,0,13,18,2,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US93263,ZCTA5 93263,9533,696,4848,416,1861,328,1651,298,1076,283,260,125,4685,435,1814,323,1185,249,1172,320,514,164,
860Z200US93265,ZCTA5 93265,337,149,178,118,15,7,49,51,13,15,101,99,159,91,37,58,22,27,54,43,46,48,
860Z200US93266,ZCTA5 93266,599,230,309,176,168,103,43,45,98,88,0,13,290,117,184,81,12,18,94,54,0,13,
860Z200US93267,ZCTA5 93267,2434,635,1130,277,565,202,256,123,282,203,27,32,1304,421,652,194,386,169,227,216,39,51,
860Z200US93268,ZCTA5 93268,3680,808,1997,441,907,208,470,178,595,325,25,23,1683,444,701,210,359,162,514,290,109,80,
860Z200US93270,ZCTA5 93270,1788,393,1002,265,611,240,215,121,168,85,8,13,786,190,418,149,133,87,212,111,23,23,
860Z200US93271,ZCTA5 93271,107,64,28,24,0,13,6,10,17,19,5,8,79,51,0,13,23,32,29,26,27,28,
860Z200US93272,ZCTA5 93272,1891,498,1089,419,851,417,128,79,79,52,31,35,802,155,420,131,224,84,107,63,51,52,
860Z200US93274,ZCTA5 93274,24467,1013,12298,682,4386,447,3837,473,3468,448,607,228,12169,603,3687,401,3535,438,4204,500,743,187,
860Z200US93276,ZCTA5 93276,13,13,0,13,0,13,0,13,0,13,0,13,13,13,5,7,8,11,0,13,0,13,
860Z200US93277,ZCTA5 93277,14178,1231,7465,891,1166,342,2180,532,3008,471,1111,320,6713,576,930,289,1676,279,3252,440,855,240,
860Z200US93280,ZCTA5 93280,13888,683,8403,501,3384,515,3145,441,1601,332,273,187,5485,433,2338,426,1479,268,1299,269,369,153,
860Z200US93283,ZCTA5 93283,145,140,135,139,69,95,66,90,0,13,0,13,10,17,10,17,0,13,0,13,0,13,
860Z200US93285,ZCTA5 93285,274,222,169,127,26,33,81,80,62,97,0,13,105,132,0,13,105,132,0,13,0,13,
860Z200US93286,ZCTA5 93286,4660,393,2330,289,1126,237,656,177,467,139,81,75,2330,204,963,222,371,124,664,158,332,176,
860Z200US93287,ZCTA5 93287,11,17,6,9,0,13,6,9,0,13,0,13,5,8,0,13,0,13,5,8,0,13,
860Z200US93291,ZCTA5 93291,19583,1629,10326,1052,3411,556,2503,423,3060,756,1352,512,9257,866,2885,599,2459,559,2316,535,1597,424,
860Z200US93292,ZCTA5 93292,13961,1313,6806,768,2003,561,2196,430,1848,443,759,255,7155,745,1799,525,2304,599,2378,486,674,228,
860Z200US93301,ZCTA5 93301,3512,726,1687,391,487,152,607,325,438,240,155,75,1825,462,670,357,282,119,676,267,197,83,
860Z200US93304,ZCTA5 93304,18779,1562,9223,926,3605,542,3229,475,1820,523,569,276,9556,807,3423,567,2716,470,2487,371,930,326,
860Z200US93305,ZCTA5 93305,14300,1196,7263,847,3591,676,2024,406,1356,375,292,118,7037,629,3010,522,1989,348,1586,298,452,173,
